latitude,longitude,label
43.145795,-93.290205,2
44.08802,-92.884919999999994,1
44.049545000000002,-92.753244999999993,2
43.792740000000002,-92.162659999999988,2
42.923450000000003,-92.253924999999995,2
44.021630000000002,-92.469899999999996,1
44.130240000000001,-92.251559999999998,1
42.925530000000002,-92.670050000000003,2
43.978295000000003,-93.263679999999994,2
43.855519999999999,-92.488510000000005,1
43.596350000000001,-93.01867,2
43.705929999999995,-93.348684999999989,2
44.201349999999998,-92.646299999999997,1
