latitude,longitude,label
41.323749999999997,-80.743259999999992,2
41.049500000000002,-80.989350000000002,3
41.095079999999996,-80.753260000000012,2
41.15784,-80.088669999999993,1
41.014085000000001,-80.773274999999998,2
41.15645,-80.569239999999994,1
41.024230000000003,-80.638824999999997,2
41.197200000000002,-80.776835000000005,4
40.910336666666666,-80.764616666666669,3
41.38644,-80.568680000000001,1
40.771999999999998,-80.768129999999999,1
41.258940000000003,-81.04871,1
40.708114999999999,-80.607155000000006,2
41.095715000000006,-80.658145000000005,6
