latitude,longitude,label
39.048841666666668,-76.567346666666666,6
39.366770000000002,-77.015119999999996,2
38.420054999999998,-76.576213333333328,6
39.301327999999998,-76.488798000000003,5
39.559550000000002,-76.657469999999989,2
39.480643333333333,-76.288390000000007,3
39.601219999999998,-76.436909999999997,1
38.981268333333333,-76.913771666666662,6
39.269226666666668,-76.731361666666672,6
39.542050000000003,-77.108040000000003,1
38.793281999999998,-76.586625999999995,5
38.940075,-76.787017500000005,4
39.398626666666665,-76.406996666666657,3
39.137050000000002,-76.698300000000003,1
