latitude,longitude,label
39.442965000000001,-74.982605000000007,4
39.913916923076926,-75.342815384615392,13
40.222363999999999,-75.093789999999998,5
39.942817500000004,-75.146413749999994,8
39.692938333333331,-75.524364999999989,6
40.110993999999998,-75.455299999999994,5
39.764835000000005,-75.260532499999997,4
39.631223333333331,-75.190089999999998,3
39.937023750000002,-75.028886249999999,8
40.119402727272728,-74.871982727272737,11
39.532613333333337,-75.347506666666675,3
40.312633333333331,-75.307568333333322,6
39.703299999999999,-75.119299999999996,4
39.759115999999992,-74.950720000000004,5
40.132132857142857,-75.240295714285708,7
