latitude,longitude,label
44.248605000000005,-71.75488,4
43.694239999999994,-71.57972749999999,4
45.006160000000001,-71.507859999999994,1
44.016459999999995,-71.124375000000001,2
44.533670000000001,-72.003150000000005,1
43.647570000000002,-72.011750000000006,1
43.439889999999998,-71.609520000000003,3
44.579135000000001,-71.245249999999999,2
43.754800000000003,-71.396739999999994,1
43.52563,-71.861750000000001,1
43.984369999999998,-71.781055000000009,2
44.089509999999997,-72.282039999999995,1
43.486604999999997,-71.474099999999993,2
