latitude,longitude,label
44.241597999999996,-88.382995999999991,5
44.129989999999999,-88.162742499999979,4
44.533880000000003,-88.061907500000004,4
44.317480000000003,-88.587330000000009,2
45.081095000000005,-87.68177,2
43.812499999999993,-87.882053999999997,5
45.184979999999996,-88.012744999999995,2
44.102910000000008,-87.650637500000002,4
44.110819999999997,-88.712609999999998,1
44.461100000000002,-88.514825000000002,2
44.834159999999997,-87.377039999999994,1
44.050264999999996,-88.533860000000004,2
44.740270000000002,-88.444820000000007,1
43.791380000000004,-88.556829999999991,2
