latitude,longitude,label
34.897960000000005,-86.52397666666667,3
35.13203,-86.55624499999999,2
34.63447,-86.432833333333335,3
34.456670000000003,-86.887316666666663,3
35.405349999999999,-86.81430499999999,2
35.311523999999999,-86.037371999999991,5
34.481209999999997,-87.293350000000004,1
34.92897,-86.9739,1
35.552386666666671,-86.477773333333332,3
34.804088,-86.755887999999999,5
34.743139999999997,-86.074704999999994,2
34.318150000000003,-86.495819999999995,1
34.740757142857142,-86.551371428571429,7
35.017584999999997,-86.800695000000005,2
34.682870000000001,-86.961393333333334,3
