latitude,longitude,label
38.137360000000001,-78.187780000000004,1
38.562555000000003,-77.891104999999996,4
38.200960000000002,-77.589150000000004,1
38.339759999999998,-78.248519999999999,3
38.550676666666668,-78.559826666666666,3
37.843890000000002,-77.4679,2
38.01764,-77.515259999999998,1
38.51762333333334,-78.823913333333337,3
37.860970000000002,-78.263339999999999,1
37.859029999999997,-77.905270000000002,1
37.563112500000003,-77.566125,4
38.036389999999997,-77.910550000000001,2
38.043967500000001,-78.518570000000011,4
38.953445000000002,-78.276530000000008,2
