latitude,longitude,label
43.366459999999996,-76.502163333333328,3
42.398555000000002,-75.117109999999997,2
42.76155,-76.006956666666667,3
42.195354999999999,-75.51601500000001,2
43.121916666666664,-76.141496666666669,6
42.678959999999996,-75.799639999999997,1
43.169794999999993,-75.357742500000001,4
43.058609999999994,-75.796715000000006,4
43.502103333333338,-76.223910000000004,3
43.974780000000003,-75.910759999999996,1
43.062620000000003,-76.354433999999998,5
42.116833333333339,-75.944733333333332,3
42.531179999999999,-75.523510000000002,1
42.440629999999999,-76.496610000000004,1
42.542290000000001,-76.666060000000002,1
