latitude,longitude,label
41.413600000000002,-75.631087500000007,4
41.900370000000002,-74.828220000000002,1
40.717595000000003,-75.675330000000002,2
40.812133333333328,-75.349809999999991,3
41.239936666666665,-75.895136666666659,3
40.573985,-75.493515000000002,2
41.298000000000002,-75.834640000000007,2
41.164153333333331,-75.041486666666671,3
40.731486666666669,-75.210546666666673,3
41.791559999999997,-75.633336666666665,3
41.239439999999995,-75.37463000000001,3
41.897580000000005,-75.810190000000006,2
41.046334999999999,-75.715052499999999,4
40.797310000000003,-75.969369999999998,1
40.593432,-75.343289999999996,5
