latitude,longitude,label
38.268180000000001,-77.184420000000003,1
38.919280000000001,-77.729160000000007,4
38.83717,-77.041144000000003,5
38.656509999999997,-77.759855000000002,2
38.86606888888889,-77.217512222222211,9
38.980853333333336,-77.067573333333328,3
39.104522500000002,-77.135697500000006,4
39.360196666666667,-77.297576666666671,3
38.536904,-77.346863999999997,5
39.186726666666665,-77.657474999999991,6
38.681266666666666,-77.036020000000008,3
38.344583333333333,-77.439786666666677,3
39.013512499999997,-77.395959999999988,8
39.414270000000002,-77.410539999999997,1
38.764352500000001,-77.576310000000007,4
