latitude,longitude,label
35.18356,-90.026200000000003,2
36.40524666666667,-90.03379666666666,3
36.133960000000002,-89.404795000000007,2
36.575433333333336,-91.441896666666665,3
35.681469999999997,-89.616929999999982,3
35.224530000000001,-90.786779999999993,1
36.153680000000001,-89.896479999999997,1
35.927300000000002,-89.918980000000005,1
36.169924999999999,-90.472745000000003,2
35.941740000000003,-91.548469999999995,1
35.512860000000003,-91.274569999999997,1
35.439360000000001,-89.834530000000001,5
35.855446666666666,-90.728909999999999,3
