latitude,longitude,label
34.988979999999998,-90.012590000000003,1
34.823990000000002,-89.993700000000004,1
34.239000000000004,-89.577579999999998,2
33.607619999999997,-88.650329999999997,1
35.18009,-89.825090000000003,2
34.376489999999997,-88.681719999999999,1
35.064529999999998,-88.890889999999999,1
34.658149999999999,-88.566720000000004,1
35.296199999999999,-89.661469999999994,1
34.063906666666668,-88.530786666666657,3
34.706905000000006,-89.377020000000002,2
35.043565000000001,-89.643140000000002,2
