latitude,longitude,label
42.986964999999998,-85.772255000000001,2
43.518209999999996,-85.990755000000007,2
42.645870000000002,-85.290840000000003,1
43.131959999999999,-86.154780000000002,1
43.298484999999999,-86.20658499999999,2
43.295676666666672,-85.35836333333333,3
42.754045000000005,-86.013224999999991,4
43.290300000000002,-85.755044999999996,2
42.674290000000006,-85.709189999999992,3
43.055023333333331,-85.923283333333345,3
43.608620000000002,-86.363960000000006,1
43.063070000000003,-86.228390000000005,1
42.910120000000006,-85.753460000000004,3
42.789200000000001,-85.516689999999997,1
43.082805,-85.580309999999997,2
