latitude,longitude,label
39.199629999999999,-86.575694999999996,2
39.165979999999998,-85.555340000000001,3
38.811720000000001,-86.166926666666669,3
39.460050000000003,-85.648859999999999,1
39.450744999999998,-85.782965000000004,4
39.767879999999998,-86.307879999999983,5
39.276989999999998,-86.761669999999995,1
39.583590000000001,-86.133042500000002,4
38.715052499999999,-86.500337500000001,4
39.595880000000001,-86.428190000000001,2
38.87838,-87.085840000000005,1
39.061512499999999,-85.788169999999994,4
39.355727999999999,-86.086466000000001,5
38.971440000000001,-86.828890000000001,1
