latitude,longitude,label
37.705385999999997,-122.42420200000001,10
38.016449999999999,-121.845235,2
36.627600000000001,-121.84224500000001,4
37.843119999999999,-122.02149,2
38.326176666666669,-122.29228666666667,3
37.651319999999998,-121.99183499999999,4
37.875009999999996,-122.27625714285716,7
37.991776666666674,-122.08348333333333,3
37.322443999999997,-121.896958,5
38.251510000000003,-122.00673999999999,3
36.974119999999999,-122.0308,1
37.005780000000001,-121.56828,1
38.440469999999998,-122.71442999999999,1
37.439033333333334,-122.15284666666668,3
