latitude,longitude,label
40.566980000000001,-88.61645,1
40.593789999999998,-89.633714999999995,2
40.788080000000001,-89.759990000000002,1
40.182672500000002,-88.252687500000008,4
40.705595000000002,-89.586624999999998,2
40.054303333333337,-89.421019999999999,3
40.523645000000002,-89.013342499999993,4
40.879480000000001,-88.745480000000001,2
39.326160000000002,-89.592729999999989,2
39.980450000000005,-88.546870000000013,2
39.840310000000002,-88.954800000000006,1
40.351979999999998,-88.764240000000001,1
40.034759999999999,-87.958089999999999,1
