latitude,longitude,label
44.936630000000001,-93.666070000000005,1
44.528300000000002,-93.907740000000004,1
44.918025,-92.690340000000006,2
44.625104999999998,-92.878954999999991,2
44.234544999999997,-93.257575000000003,2
44.528666666666673,-93.545599999999993,3
45.197740000000003,-93.387180000000001,1
44.832132000000001,-93.309058000000007,5
44.856166666666667,-93.007159999999999,3
44.636590000000005,-93.183384285714283,7
44.840474999999998,-93.505418333333338,6
45.1042725,-93.235642500000012,4
44.988330000000005,-93.005818000000005,5
45.02073,-93.337312499999996,4
44.910452499999998,-93.145290000000003,4
