latitude,longitude,label
44.993929999999999,-73.364859999999993,1
44.312096666666662,-72.523533333333333,3
44.335185000000003,-73.574299999999994,2
44.000340000000001,-72.749830000000003,1
44.091404999999995,-73.211690000000004,2
44.155610000000003,-73.115769999999998,3
44.604863333333334,-72.883553333333339,3
44.94755,-72.437049999999999,1
44.864490000000004,-73.103745000000004,2
44.705043333333329,-73.435780000000008,3
44.649284999999992,-73.052775000000011,4
44.556687500000002,-72.635242500000004,4
44.920323333333329,-72.840223333333327,3
44.456363333333336,-73.121786666666665,6
44.876575000000003,-72.178295000000006,4
