latitude,longitude,label
38.300364999999999,-82.202572500000002,4
37.704540000000001,-82.357370000000003,1
38.89396,-82.573490000000007,1
37.976219999999998,-81.281769999999995,1
37.990659999999998,-81.426500000000004,1
38.36204,-81.658455000000004,2
38.8187,-81.71069,1
38.820816666666666,-83.011563333333342,3
39.071470000000005,-81.946944999999999,2
38.442880000000002,-81.480400000000003,1
38.809800000000003,-82.202370000000002,1
38.413705,-81.876519999999999,2
38.474626666666666,-82.699336666666667,6
38.856470000000002,-82.629050000000007,1
