latitude,longitude,label
40.785679999999999,-74.201732499999991,4
40.894812000000002,-74.06577200000001,5
40.917319999999997,-74.279460000000014,3
40.739223333333335,-74.031385,6
40.572600000000001,-74.492649999999998,1
40.617046666666674,-74.110419999999991,3
40.717600000000004,-73.725130000000007,2
41.043523333333333,-74.259779999999992,3
40.802387499999995,-74.426292500000002,4
41.390945000000002,-74.357213333333334,6
41.005515000000003,-74.607659999999996,4
40.868583333333333,-73.892533333333333,3
40.622906,-74.261434000000008,5
41.515370000000004,-74.690995000000001,2
40.948014999999998,-74.144170000000003,2
