latitude,longitude,label
39.892412499999999,-74.177710000000005,4
39.869309999999999,-74.272584999999992,2
40.215780000000002,-74.034303999999992,5
40.437049999999999,-74.363204999999994,2
40.461150000000004,-74.450822500000001,4
40.342541999999995,-74.109521999999998,5
40.100390000000004,-74.183615000000003,2
39.380587499999997,-74.551085,4
39.695399999999999,-74.258750000000006,1
39.877690000000001,-74.668199999999999,1
40.081778,-74.648269999999997,5
40.25676,-74.748170000000002,3
40.205890000000004,-74.523206666666667,3
40.378441999999993,-74.238479999999996,5
