latitude,longitude,label
40.505205000000004,-81.459840000000014,2
40.554506666666661,-81.200843333333339,3
40.393769999999996,-81.362426666666678,3
40.387569999999997,-81.75027,2
40.632653333333337,-81.51993666666668,3
40.814226666666663,-81.125376666666668,3
40.792820000000006,-81.535297499999999,4
41.060099999999998,-81.50917166666666,6
41.167679999999997,-81.197400000000002,1
40.826994285714285,-81.367214285714297,7
40.805169999999997,-81.936459999999997,1
40.74089,-81.74485,1
40.968110000000003,-81.736032500000007,4
