latitude,longitude,label
31.105180000000001,-87.072190000000006,1
30.393529999999998,-86.495779999999996,1
31.308499999999999,-86.483289999999997,1
30.401589999999999,-86.863569999999996,1
30.421309999999998,-87.216909999999999,1
30.571167500000001,-87.152470000000008,4
30.420476666666669,-86.620323333333332,3
30.425895000000001,-87.265805,2
30.356590000000001,-87.432199999999995,2
30.497975,-86.446059999999989,2
30.294370000000001,-87.573589999999996,1
30.357140000000001,-87.16386,1
30.548993333333332,-87.309696666666653,3
30.71358,-86.581344999999999,2
