latitude,longitude,label
43.334469999999996,-84.279290000000003,2
43.615580000000001,-84.247209999999995,1
43.132530000000003,-84.42165,1
43.835486666666668,-84.880303333333345,3
43.65531,-84.728070000000002,1
43.901690000000002,-84.176109999999994,1
43.3992,-84.905569999999997,1
43.69558,-83.952624999999998,2
43.659835000000001,-84.384330000000006,2
44.31474,-84.764750000000006,1
43.451695000000001,-84.677230000000009,2
43.832156666666663,-84.390000000000001,3
43.564194999999998,-84.096229999999991,2
43.853630000000003,-83.96499,1
