latitude,longitude,label
40.102460000000001,-76.510244999999998,2
40.248189999999994,-76.903446666666653,3
40.497169999999997,-76.980115000000012,2
40.141670000000005,-76.972013333333337,3
40.146853333333333,-76.647283333333334,3
39.846579999999996,-76.902386666666658,3
39.951042000000001,-76.691913999999997,5
40.293909999999997,-76.707400000000007,4
39.810929999999999,-77.170265000000001,2
40.566749999999999,-76.700519999999997,1
40.163429999999998,-76.394959999999998,1
40.139654999999998,-77.193040000000011,4
40.34093,-76.411349999999999,1
