latitude,longitude,label
33.111274999999999,-111.45767000000001,2
33.968640000000001,-112.72962,1
33.058109999999999,-112.04764,1
33.449486666666665,-112.086215,6
34.575019999999995,-112.39211,2
32.371720000000003,-112.86071,1
34.766733333333335,-111.64987499999999,6
32.466169999999998,-112.2432,1
33.850315000000002,-112.04876,2
32.672829999999998,-114.14688,1
34.39781,-112.23627,1
33.504277500000001,-112.37599499999999,4
32.817695000000001,-111.71415500000001,2
33.362622500000001,-111.569675,4
33.448337142857142,-111.84721714285715,7
