latitude,longitude,label
40.636450000000004,-82.969070000000002,1
40.74422666666667,-82.757400000000004,3
40.827280000000002,-83.281310000000005,1
40.819220000000001,-83.130470000000003,1
40.500619999999998,-82.893510000000006,1
40.850769999999997,-82.919780000000003,1
41.35033,-83.121859999999998,1
41.1145,-83.177970000000002,1
40.400889999999997,-82.810730000000007,1
40.646999999999998,-83.609650000000002,1
40.549230000000001,-82.827399999999997,1
40.502549999999999,-83.615210000000005,1
40.523809999999997,-83.102824999999996,2
