latitude,longitude,label
33.740449999999996,-117.84649999999999,5
33.848626666666668,-117.81079999999999,3
33.778073333333332,-118.25451333333332,3
33.877049999999997,-118.01895333333334,3
34.087693333333334,-117.60857333333335,3
33.483730000000001,-117.66069666666665,3
34.035147500000001,-118.45473,4
33.87529,-117.56644,1
33.708739999999999,-117.96395,5
34.067994999999996,-118.16374999999999,4
33.849179999999997,-118.38840999999999,1
33.910497499999998,-117.92464500000001,4
33.629283333333341,-117.65477333333335,3
34.07977833333333,-117.74732666666667,6
