latitude,longitude,label
39.267425000000003,-83.890064999999993,2
39.846507500000001,-84.874267500000002,4
40.113937142857147,-84.425068571428568,7
39.565337999999997,-84.134379999999993,5
39.435249999999996,-83.725016666666662,3
39.376377499999997,-84.222160000000002,4
40.330599999999997,-84.77552,1
39.804057999999998,-83.961151999999998,5
39.751370000000001,-84.614672499999998,4
39.933723999999998,-84.144884000000005,5
39.730197500000003,-84.165043749999995,8
39.635599999999997,-84.931070000000005,1
39.562170000000002,-84.362499999999997,5
39.506999999999998,-84.745230000000006,1
39.852991428571428,-84.344071428571425,7
