latitude,longitude,label
41.759450000000001,-91.86712,1
41.483069999999998,-91.706000000000003,1
41.334473333333335,-91.04274333333332,3
40.743096666666666,-91.090329999999994,3
41.055439999999997,-91.60933,2
42.04564666666667,-91.703699999999984,3
41.33334,-92.204629999999995,1
41.676400000000001,-91.580449999999999,1
42.108339999999998,-91.285160000000005,1
42.475270000000002,-91.345420000000004,1
41.363900000000001,-91.953789999999998,1
42.059179999999998,-91.007369999999995,1
42.673319999999997,-91.913499999999999,1
