latitude,longitude,label
36.841479999999997,-82.900999999999996,1
38.115219999999994,-83.758665000000008,2
37.958539999999999,-83.877480000000006,4
37.60371,-82.788261666666656,6
37.921480000000003,-83.259619999999998,1
38.418226666666669,-83.736403333333342,3
37.211615000000002,-83.705469999999991,2
37.128979999999999,-84.083259999999996,1
37.583275,-83.711569999999995,2
37.312869999999997,-83.839370000000002,1
37.663420000000002,-83.825469999999996,1
37.537385,-83.353800000000007,2
37.707445,-83.976730000000003,2
