latitude,longitude,label
32.943086363636368,-96.781933636363632,12
33.749827500000002,-97.133279999999985,4
33.4069875,-96.602282500000001,4
32.999480999999996,-96.429986000000014,9
32.398380000000003,-97.865126666666654,3
32.625134285714282,-96.627650000000003,7
32.410487499999995,-96.284565000000001,4
32.756629999999994,-97.572857999999997,5
33.000676666666664,-98.043189999999996,3
32.948653,-97.311907000000005,9
32.972653000000001,-97.089621999999991,12
32.549978571428575,-97.315690000000004,7
31.770330000000001,-96.503703999999999,5
32.699378571428568,-97.011514285714284,6
33.262893750000003,-96.937087500000004,8
