latitude,longitude,label
41.474769999999999,-84.552449999999993,1
41.323385000000002,-84.754954999999995,2
41.867733333333334,-84.458283333333341,3
41.956989999999998,-84.767740000000003,1
41.641719999999999,-85.416650000000004,1
41.959769999999999,-85.110436666666672,3
41.872219999999999,-84.676389999999998,1
41.682825000000001,-84.966074999999989,2
41.358240000000002,-85.097194999999999,2
41.620233333333339,-84.356983333333332,3
41.481714999999994,-84.892044999999996,2
41.44144,-85.264979999999994,1
