latitude,longitude,label
34.483883333333331,-84.942813333333334,3
35.24868,-85.14676,2
34.977642500000002,-85.302040000000005,4
34.72439,-84.542149999999992,2
34.900350000000003,-85.062906666666663,3
34.403979999999997,-85.403289999999998,1
35.077905000000001,-84.453000000000003,2
34.960550000000005,-83.950090000000003,3
35.18942666666667,-84.847166666666666,3
34.284909999999996,-85.204169999999991,3
34.436199999999999,-84.699929999999995,1
34.215743333333329,-85.169579999999996,3
35.110904000000005,-85.251568000000006,5
35.371459999999999,-85.390519999999995,1
