latitude,longitude,label
42.232316666666669,-71.719513333333339,3
41.761489999999995,-71.693260000000009,2
42.119540000000001,-71.645345000000006,2
42.262339999999995,-71.874502500000006,8
42.130929999999999,-71.383766666666659,3
42.05218,-71.809789999999992,2
41.699235999999999,-71.492102000000003,5
42.368497500000004,-71.610624999999999,4
41.988574999999997,-71.509574999999998,4
42.140234999999997,-71.516382499999992,4
41.822737500000002,-71.392417500000008,4
41.899820000000005,-71.560479999999998,2
42.044264999999996,-72.004032499999994,4
42.015029999999996,-71.298595000000006,4
