latitude,longitude,label
40.754064999999997,-86.212774999999993,2
41.225969999999997,-86.088703333333342,3
41.011984999999996,-86.171525000000003,2
41.281850000000006,-85.775405000000006,2
41.756574999999998,-86.252094999999997,2
41.60774,-86.713890000000006,1
41.559494999999998,-85.889164999999991,2
41.342842500000003,-86.406004999999993,4
41.723240000000004,-86.08174249999999,4
41.968380000000003,-86.543080000000003,1
41.444635000000005,-86.074725000000001,2
40.882539999999999,-86.745289999999997,1
