latitude,longitude,label
30.380994999999999,-89.958947499999994,4
30.616859999999999,-89.652559999999994,1
29.699369999999998,-91.206770000000006,1
29.889510000000001,-90.483834999999999,2
30.06649333333333,-91.022600000000011,3
30.3283925,-89.237962500000009,4
31.209350000000001,-90.428654999999992,2
31.267949999999999,-90.898160000000004,1
29.920805000000001,-90.039288333333332,6
29.96837,-90.183351999999999,5
30.551717499999999,-90.472242500000007,4
31.014629999999997,-89.340895000000003,2
30.525559999999999,-89.677880000000002,1
30.448315000000001,-91.079827500000007,4
