latitude,longitude,label
40.808390000000003,-82.43544,1
41.325976666666662,-82.875096666666664,3
40.635339999999999,-82.23321,1
41.494635000000002,-82.721710000000002,2
41.421990000000001,-82.364609999999999,1
41.012830000000001,-82.591425000000001,2
40.881450000000001,-82.661839999999998,1
41.452820000000003,-82.182370000000006,1
41.345880000000001,-82.219880000000003,2
40.629039999999996,-82.506,3
41.31512,-82.567395000000005,4
40.948805,-82.311414999999997,2
40.766534999999998,-82.525964999999999,2
41.085050000000003,-82.399889999999999,1
