latitude,longitude,label
43.022987499999999,-88.832605000000001,4
43.2639475,-89.75200000000001,4
43.373459999999994,-89.473385000000007,4
42.601120000000002,-89.638450000000006,1
42.527370000000005,-89.354145000000003,2
43.208603333333336,-89.283729999999991,3
43.067914999999999,-89.042959999999994,4
42.856390000000005,-89.299422500000006,4
43.050276666666669,-89.274470000000008,3
43.120736666666666,-89.453729999999993,3
43.361286666666672,-88.915480000000002,3
42.646052499999996,-88.995805000000004,4
43.617345,-89.067194999999998,2
42.934372500000009,-89.481439999999992,4
