latitude,longitude,label
38.725059999999999,-85.426764999999989,2
37.999519999999997,-85.943569999999994,1
38.178008750000004,-85.602879999999999,8
37.635339999999999,-85.400800000000004,1
38.268292000000002,-85.75779399999999,5
37.978670000000001,-85.713930000000005,3
38.342286666666666,-85.986356666666666,3
38.461359999999992,-85.424959999999999,3
37.853949999999998,-85.470235000000002,2
38.164738,-85.749406000000008,5
38.469543999999999,-85.697814000000008,5
38.268216666666667,-85.253103333333328,3
38.602289999999996,-85.191065000000009,2
37.971035000000001,-85.329534999999993,2
