latitude,longitude,label
28.807770000000001,-81.563680000000005,1
28.14029,-81.458410000000001,1
28.541182500000001,-81.559377500000011,4
28.758880000000001,-81.317840000000004,1
28.687430000000003,-81.295622499999993,4
28.819806666666665,-81.68516666666666,3
28.92943,-81.665629999999993,1
28.676169999999999,-81.511859999999999,1
28.549440000000001,-81.772850000000005,1
28.629630000000002,-81.35599333333333,3
28.518513333333335,-81.34444666666667,3
28.332619999999999,-81.419479999999993,2
28.248899999999999,-81.281180000000006,1
28.758610000000001,-81.294229999999999,1
