latitude,longitude,label
39.188855000000004,-78.197640000000007,2
40.861730000000001,-78.730310000000003,1
40.599240000000002,-77.571380000000005,1
39.827963333333336,-77.655546666666666,3
40.793390000000002,-77.859999999999999,1
39.602180000000004,-77.739019999999996,2
40.124115000000003,-77.620819999999995,2
40.448869999999999,-78.494646666666668,3
40.278970000000001,-78.298349999999999,1
39.606106666666669,-78.789000000000001,3
40.018689999999999,-78.503910000000005,1
40.243969999999997,-78.464179999999999,1
39.507734999999997,-77.927359999999993,2
