latitude,longitude,label
42.794889999999995,-83.666339999999991,2
43.054840000000006,-84.136453333333336,3
43.153823333333342,-83.367076666666662,3
43.544000000000004,-83.872020000000006,3
43.331690000000002,-83.738020000000006,1
43.611485000000002,-83.424959999999999,2
43.371969999999997,-83.583290000000005,1
42.884609999999995,-83.474670000000003,2
43.133984999999996,-83.793225000000007,4
43.104473333333338,-83.553380000000004,3
42.970029999999994,-83.658704999999998,2
43.941130000000001,-83.271349999999998,1
42.885860000000001,-83.806479999999993,2
42.86910666666666,-83.947736666666671,3
