latitude,longitude,label
42.865630000000003,-73.770949999999999,1
42.268072500000002,-73.809640000000002,4
43.091459999999998,-73.638170000000002,1
42.950490000000002,-74.356110000000001,2
42.630956000000005,-73.791260000000008,5
42.283294999999995,-73.284230000000008,2
42.644240000000003,-74.725149999999999,1
42.724986666666666,-73.109453333333349,3
42.515909999999998,-73.610119999999995,1
42.745629999999998,-73.725259999999992,2
42.283969999999997,-74.564869999999999,1
43.108984999999997,-73.832454999999996,4
42.768593333333335,-73.94068,3
