latitude,longitude,label
40.86815,-73.42568,1
40.729825000000005,-73.559574999999995,2
41.125096666666671,-73.530123333333336,3
40.725929999999998,-73.514290000000003,1
41.365372500000007,-73.417412499999998,4
40.820327500000005,-72.917017500000014,4
41.550096666666668,-73.07344333333333,3
40.823920000000001,-73.2385175,4
41.498989999999999,-72.900660000000002,1
41.298665,-72.883652499999997,4
41.375985999999997,-73.119609999999994,5
40.732599999999998,-73.445400000000006,1
41.183914999999999,-73.200600000000009,4
