latitude,longitude,label
40.252869999999994,-75.787790000000001,3
40.580095,-76.24342,2
40.000576666666667,-75.612161666666665,6
40.248985000000005,-75.663520000000005,2
40.035509999999995,-76.240593333333337,3
40.452963333333336,-75.79501333333333,3
39.623424444444446,-75.777695555555567,9
39.727049999999998,-76.326629999999994,1
40.515929999999997,-75.555189999999996,1
40.212180000000004,-76.234812500000004,4
40.326904999999996,-75.623795000000001,2
40.326689999999992,-76.003403333333338,6
40.468867500000002,-75.974507500000001,4
39.977207142857146,-75.974312857142863,7
