latitude,longitude,label
39.048820000000006,-83.132820000000009,2
40.074645000000004,-82.748230000000007,2
40.12580333333333,-83.264269999999996,3
40.193300000000001,-82.833786666666654,3
39.508115000000004,-83.372135,2
40.125479999999996,-83.046575000000004,2
39.809224999999998,-83.436444999999992,2
39.980229999999999,-82.925790000000006,5
39.890065,-82.8135075,4
40.199313333333336,-83.823916666666662,3
40.259005999999999,-83.032685999999998,5
39.924230000000001,-83.808819999999997,1
39.800730000000001,-82.991182000000009,5
39.898856666666667,-83.240096666666659,3
39.46687,-82.964204999999993,2
