latitude,longitude,label
31.891269999999999,-85.145489999999995,1
31.275525000000002,-85.668904999999995,2
31.032129999999999,-85.41104,1
31.238943333333335,-85.373249999999999,3
30.170200000000001,-85.112695000000002,2
31.162125000000003,-85.166460000000001,2
30.574249999999999,-85.951826000000011,5
31.108229999999999,-85.594380000000001,1
30.78575,-85.301735000000008,2
31.57892,-85.632159999999999,2
31.04879,-85.304929999999999,1
30.140466666666669,-85.690876666666668,3
31.28267,-86.255510000000001,1
31.41461,-86.067719999999994,1
