latitude,longitude,label
42.660432499999999,-72.314667500000013,4
43.210965999999999,-71.748075999999998,5
42.906938333333336,-71.437704999999994,6
42.811936666666668,-71.994896666666662,3
42.891006666666669,-71.656090000000006,3
43.108416666666663,-71.534330000000011,3
42.757725000000001,-71.833269999999999,2
42.901744999999998,-72.279944999999998,2
42.406620000000004,-72.092579999999998,2
42.712589999999999,-71.597846666666669,3
43.061162000000003,-71.911513999999997,5
42.580753999999999,-71.795462000000001,5
42.552949999999996,-71.601484999999997,2
42.53481,-72.023966666666681,3
