latitude,longitude,label
46.5944,-95.572540000000004,1
48.119140000000002,-96.181150000000002,1
45.58972,-98.351609999999994,1
46.28302,-96.077560000000005,1
46.728009999999998,-95.700879999999998,1
45.438850000000002,-96.567284999999998,2
46.923310000000001,-98.003150000000005,1
47.925260000000002,-97.032849999999996,1
46.910539999999997,-98.708439999999996,1
46.570790000000002,-96.083110000000005,1
46.778710000000004,-96.319784999999996,2
46.151899999999998,-96.183120000000002,1
46.875524999999996,-96.779654999999991,2
