latitude,longitude,label
38.099789999999999,-86.158580000000001,1
37.636719999999997,-86.46428499999999,2
36.931849999999997,-86.398325,2
37.984399999999994,-86.193295000000006,2
37.884644999999999,-86.311360000000008,2
37.810070000000003,-85.981350000000006,1
37.273663333333332,-86.287010000000009,3
37.597376666666669,-85.830703333333346,3
37.865740000000002,-85.956379999999996,2
37.285812499999999,-86.595542500000008,4
37.343400000000003,-85.341909999999999,1
37.487690000000001,-86.25761,2
37.578949999999999,-86.06844000000001,2
37.286105000000006,-85.887895,2
