latitude,longitude,label
45.21631,-112.63751999999999,1
45.175750000000001,-113.8959,1
45.662439999999997,-110.56104000000001,1
45.892429999999997,-111.55219,1
45.610624999999999,-111.191895,2
45.672710000000002,-110.93203,2
46.672710000000002,-112.85301333333332,3
46.579703333333327,-111.98310333333332,3
45.847009999999997,-112.4089,2
47.385099999999994,-111.01537500000001,2
46.319099999999999,-111.52079999999999,1
45.094650000000001,-113.73451,1
46.128540000000001,-112.94226,1
48.307749999999999,-112.24975999999999,1
