latitude,longitude,label
35.747880000000002,-95.369690000000006,1
36.535649999999997,-95.432469999999995,1
36.24718,-95.329964999999987,2
36.667839999999998,-96.337230000000005,1
36.385930000000002,-95.289410000000004,1
35.958433333333332,-95.65470333333333,3
36.747309999999999,-95.980819999999994,1
36.524529999999999,-95.023849999999996,1
36.055374999999998,-95.439414999999997,2
36.33148666666667,-95.671833333333339,3
36.247081666666674,-95.941660000000013,6
36.2562,-95.091489999999993,2
36.615234999999998,-95.669700000000006,2
