latitude,longitude,label
35.209249999999997,-92.650855000000007,2
34.689954999999998,-92.470855,2
35.318694999999998,-91.772639999999996,2
35.487859999999998,-92.338075000000003,2
35.769799999999996,-91.640969999999996,1
34.988976666666666,-92.074036666666686,3
35.363024999999993,-93.083975000000009,2
33.847883333333336,-92.981276666666659,3
34.311210000000003,-93.617689999999996,1
33.560924999999997,-92.102230000000006,4
35.161335000000001,-92.414874999999995,2
34.75759333333334,-92.319316666666666,3
34.433005000000001,-92.934065000000004,2
34.672040000000003,-92.99879,1
