latitude,longitude,label
31.614329999999999,-90.238140000000001,1
33.046148000000002,-89.882590000000008,5
33.410119999999999,-91.061769999999996,1
31.344153333333335,-89.39839666666667,3
32.306117499999999,-90.194395,4
31.946267500000001,-89.733895000000004,4
32.46181,-90.115359999999995,1
31.56044,-91.403170000000003,1
32.172092499999998,-90.273357499999989,4
31.974603333333334,-91.525026666666676,3
32.352649999999997,-90.877880000000005,1
32.485696666666676,-88.994593333333341,3
32.279870000000003,-89.946470000000005,2
31.694050000000001,-89.130610000000004,1
