latitude,longitude,label
33.761586666666666,-87.027500000000018,3
33.422222000000005,-86.956659999999999,5
33.192341428571432,-87.561155714285718,7
33.607884999999996,-87.087635000000006,2
33.577624999999998,-86.926299999999998,2
32.452224999999999,-87.867234999999994,2
33.341777499999999,-86.507967500000007,4
34.196303333333333,-86.923243333333332,3
33.630104000000003,-86.585431999999997,5
33.878840000000004,-86.72474166666666,6
33.740569999999998,-87.387323333333327,3
33.142209999999999,-86.878113999999997,5
33.960009999999997,-87.971973333333338,3
33.526741111111107,-86.761254444444447,9
34.195907499999997,-87.315219999999997,4
