latitude,longitude,label
40.745734999999996,-86.759039999999999,2
39.377188000000004,-87.223943999999989,5
39.945040000000006,-86.838339999999988,2
39.166710000000002,-87.008899999999997,1
40.471145,-86.55986,2
39.930352499999998,-87.487395000000006,4
39.835693333333332,-86.570740000000001,3
39.517675000000004,-87.480092499999998,4
39.822543333333336,-87.214363333333324,3
39.601295,-86.732089999999999,2
39.69063666666667,-86.840559999999982,3
40.370261666666664,-86.872220000000013,6
40.587539999999997,-86.67501,1
40.174296666666663,-86.549080000000004,3
40.236632499999999,-87.3182075,4
